addresses_roadtype_name,addresses_end_street_number,geo_epgs_4326_lon,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,values_value,addresses_town,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,geo_epgs_4326_lat,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,,2.1650784376554717,E-mail,C Lleó,Informació d'interès,8001,info@gravat.com,BARCELONA,Ciutat Vella,430188.5446545267,6,﻿75990737375,,True,1,,,1,180,Tinta Invisible Edicions,177702,2002-05-04T00:00:00,4581507.865428914,,2023-10-03T10:02:32.481422,41.382067548983194,,39282,el Raval,True,100002
,,2.129341454867993,E-mail,Pg Bonanova,Informació d'interès,8017,col.metge@comb.es,BARCELONA,Sarrià-Sant Gervasi,427225.1209266232,47,﻿92086005338,,True,5,,,24,181,Col·legi Oficial de Metges de Barcelona,44709,1984-05-30T00:00:00,4583998.409506439,,2023-02-13T18:27:42.518444,41.404236241777,,40227,les Tres Torres,True,100002
,,2.1359750197791345,E-mail,C Jane Addams,Informació d'interès,8038,info@granerbcn.cat,BARCELONA,Sants-Montjuïc,427732.32301909727,14,﻿99400279574,,True,3,,,13,182,Fàbrica de Creació Graner,701391,2011-10-05T10:26:33,4579250.985946766,,2021-07-20T10:05:47.077007,41.36152379729631,,55376,la Marina de Port,True,100002
,,2.1432215181756806,E-mail,Carrer del Rector Triadó,Informació d'interès,8014,cotxeres-casinet@secretariat.cat,Barcelona,Sants-Montjuïc,428356.35456304916,53,﻿92086002472,,True,3,,,15,183,Centre Cívic Casinet d'Hostafrancs,246703,1984-05-30T00:00:00,4581058.3734327955,,2024-06-21T14:48:18.660974,41.37785807405671,,39678,Hostafrancs,True,100002
,,2.1823636757953953,Web,Moll Barcelona,Informació d'interès,8039,https://www.wtcbarcelona.com/ca/,BARCELONA,Ciutat Vella,431622.3559652276,1,﻿75990539136,,True,1,,,1,200,World Trade Center,540416,1998-09-26T00:00:00,4580275.448752354,,2023-10-03T10:02:41.601842,41.37109064113994,,70917,el Raval,True,100003
,5,2.1784702505689153,E-mail,Rambla de la Muntanya,Informació d'interès,8041,info@eixmaragall.com,Barcelona,Horta-Guinardó,431350.32,5,﻿67140908,,True,7,,,35,184,Associació de Botiguers i Professionals Eix Maragall,217206,2000-03-07T00:00:00,4585927.869,,2024-04-08T14:55:17.867354,41.42197707927703,,33439,el Guinardó,True,100002
,13,2.129239773817562,Any inauguració,Carrer d'Europa,Variables,8028,14122019,Barcelona,Les Corts,427197.561,13,﻿99400644265,,False,4,,,19,185,Memorial de les Dones Represaliades a la Presó de Dones de les Corts,118306,2019-12-16T18:04:02,4582101.961,,2023-07-20T09:19:04.891582,41.387153239939714,,393717,les Corts,False,22
,,2.18973464583348,Tel.,Carrer Gran de Sant Andreu,Telèfons,8030,933450307,Barcelona,Sant Andreu,432307.32083074545,306,﻿75990113089,,True,9,,,60,186,Farmàcia Guinart Gómez de Arteche,296202,1996-09-18T00:00:00,4587597.048486002,,2024-10-08T08:47:20.075434,41.43709201717534,,142467,Sant Andreu,True,20001
,,2.2212484484505435,Arquitecte(s),Pl Ernest Lluch i Martín,Variables,8019,Enric Massip - Bosch,BARCELONA,Sant Martí,434915.2430623851,5,﻿99400280984,,True,10,,,70,187,Edifici Torre Telefònica - Diagonal Zero Zero,701510,2011-10-26T10:30:11,4584806.093197808,,2021-09-09T02:14:11.045725,41.41217022424529,,349359,el Besòs i el Maresme,False,50
,1,2.192489567666219,,Plaça de l'Estació,,8030,,Barcelona,Sant Andreu,432536.29,1,﻿99400703089,,True,9,,,60,188,Antiga Estació de Rodalies Sant Andreu Comtal de RENFE,116107,2022-12-16T10:11:45.750827,4587467.374,,2022-12-16T10:13:32.584829,41.43594335271556,,,Sant Andreu,,
,,2.128704952652439,E-mail,Via Augusta,Informació d'interès,8017,info@restaurantedestorres.com,BARCELONA,Sarrià-Sant Gervasi,427164.90466239373,300,﻿99400241976,,True,5,,,24,189,Restaurant Dos Torres,28000,2010-02-25T11:22:49,4583301.651289114,,2022-07-19T11:42:52.643223,41.39795538977431,,54443,les Tres Torres,True,100002
,,2.149011845799688,E-mail,Carrer de la Mare de Déu de Port,Informació d'interès,8038,cbsa@cbsa.cat,Barcelona,Sants-Montjuïc,428814.9766559628,56,﻿92086009469,,True,3,,,11,190,Cementiri Montjuïc,230601,1985-03-28T00:00:00,4578448.90301103,,2023-10-24T09:06:03.048717,41.35439614126615,,40335,el Poble-sec,True,100002
,,2.1630082494784415,Escultor,Pg Sant Joan,Variables,8037,Josep Miret Llopart,BARCELONA,Gràcia,430039.3995886436,210,﻿92086011860,,True,6,,,32,191,Escultura Fray Pedro Ponce de León,305100,1985-03-28T00:00:00,4583989.244189697,,2021-09-09T02:13:47.501766,41.404403526651755,,305682,el Camp d'en Grassot i Gràcia Nova,False,68
,,2.1804102466794433,E-mail,C Portlligat,Informació d'interès,8042,info@ateneu9b.net,BARCELONA,Nou Barris,431540.5970060693,11,﻿92086012749,,True,8,,,53,192,Fàbrica de Creació Ateneu Popular 9 Barris,263509,1988-12-13T00:00:00,4588901.209629745,,2023-02-15T13:39:50.218170,41.44877310192653,,41410,la Trinitat Nova,True,100002
,,2.186313336459395,Web,Rbla Fabra i Puig,Informació d'interès,8030,https://www.cnsantandreu.com/,BARCELONA,Sant Andreu,432014.14183308766,47,﻿92086023143,,True,9,,,60,193,Club Natació Sant Andreu,701326,1987-11-10T00:00:00,4586817.982017477,,2024-02-21T12:30:06.266415,41.430050471294564,,74725,Sant Andreu,True,100003
,,2.176059209800324,E-mail,Avinguda de les Drassanes,Informació d'interès,8001,informacio@mmb.cat,Barcelona,Ciutat Vella,431100.2799306433,1,﻿92086000438,,True,1,,,1,194,Museu Marítim de Barcelona,140203,1984-05-30T00:00:00,4580823.404296844,,2024-11-20T12:38:43.106288,41.37598140054482,,39363,el Raval,True,100002
,,2.1904799871347125,E-mail,C Turó de la Trinitat,Informació d'interès,8033,la.trinitat@gmail.com,BARCELONA,Sant Andreu,432383.32079860166,30,﻿92086005867,,True,9,,,57,195,Parròquia de la Santíssima Trinitat,77107,1984-05-30T00:00:00,4589064.645207687,,2022-09-17T04:00:56.273605,41.450316538502584,,40569,la Trinitat Vella,True,100002
,,2.1540111781345668,E-mail,C Balmes,Informació d'interès,8006,club@circuloecuestre.es,BARCELONA,Sarrià-Sant Gervasi,429277.99918550346,169,﻿92086010518,,True,5,,,26,196,Círculo Ecuestre,32700,1986-01-08T00:00:00,4583037.393315411,,2023-02-13T17:59:47.655049,41.395763940464285,,40670,Sant Gervasi - Galvany,True,100002
,,2.1906007422317457,E-mail,C Monlau,Informació d'interès,8027,info@monlau.com,BARCELONA,Sant Andreu,432365.0505849587,2,﻿75990089052,,True,9,,,61,197,Centre Educatiu Monlau Sagrera,216509,1996-09-18T00:00:00,4586031.612751043,,2024-05-13T13:20:03.240300,41.422997529070116,,35790,la Sagrera,True,100002
,,2.1595319800471895,E-mail,Pg Gràcia,Informació d'interès,8008,ot.barcelona@gencat.cat,BARCELONA,Eixample,429739.9216891276,107,﻿92086011621,,True,2,,,7,198,Palau Robert - Centre d'Informació de Catalunya,148307,1988-01-08T00:00:00,4583073.787056681,,2021-09-01T13:14:09.443590,41.396132216710285,,40977,la Dreta de l'Eixample,True,100002
,,2.1737942555699594,E-mail,Pl Pi,Informació d'interès,8002,info@basilicadelpi.cat,BARCELONA,Ciutat Vella,430917.6065616878,7,﻿92086000736,,True,1,,,2,199,Parròquia de Santa Maria del Pi - Basílica,256106,1984-05-30T00:00:00,4581531.051352388,,2024-01-10T12:51:05.967556,41.38233930831356,,39842,el Barri Gòtic,True,100002
,,2.167687591797475,E-mail,Carrer de Sicília,Informació d'interès,8025,ccsedeta@bcn.cat,Barcelona,Gràcia,430431.78075060085,321,﻿92086004419,,True,6,,,32,201,Centre Cívic La Sedeta,325005,1984-05-30T00:00:00,4584115.699037433,,2024-06-25T12:50:38.798421,41.405576512012246,,39583,el Camp d'en Grassot i Gràcia Nova,True,100002
,,2.104516277534671,E-mail,Pl Vallvidrera,Informació d'interès,8017,info@restaurantecasatrampa.com,BARCELONA,Sarrià-Sant Gervasi,425160.34775914636,3,﻿75990217209,,True,5,,,22,202,Restaurant Casa Trampa,66701,1996-09-18T00:00:00,4585014.469148632,,2023-10-03T10:40:42.695068,41.41319781754193,,36898,"Vallvidrera, el Tibidabo i les Planes",True,100002
,,2.1886443723650215,Facebook,Pl Mercat,Informació d'interès,8018,https://www.facebook.com/mercatdelclot/,BARCELONA,Sant Martí,432185.5746711287,26,﻿92086009788,,True,10,,,65,203,Mercat Clot,209004,1985-01-17T00:00:00,4584325.60634667,,2024-10-22T12:32:04.976495,41.40761694241932,,457315,el Clot,False,100005
,,2.2054291963991535,Facebook,Pl Unió,Informació d'interès,8005,https://www.facebook.com/mercatpoblenou,BARCELONA,Sant Martí,433581.77325563296,25,﻿92086009791,,True,10,,,68,204,Mercat Poblenou - Unió,349003,1985-01-17T00:00:00,4583580.411891241,,2024-10-22T12:39:05.407051,41.40102174848232,,482055,el Poblenou,False,100005
,249,2.161334369208631,E-mail,Carrer de Mallorca,Informació d'interès,8008,info@barcelonapaseodegracia.com,Barcelona,Eixample,429887.287,249,﻿92086018129,,True,2,,,7,205,Associació del Passeig de Gràcia,191204,1987-01-15T00:00:00,4582730.447,,2024-04-08T10:54:56.984784,41.39305273394126,,41729,la Dreta de l'Eixample,True,100002
,,2.1214123028583627,Web,Plaça del Consell de la Vila,Informació d'interès,8034,http://ajuntament.barcelona.cat/sarria-santgervasi,Barcelona,Sarrià-Sant Gervasi,426556.59854332305,7,﻿92086015849,,True,5,,,23,206,Seu del Districte de Sarrià-Sant Gervasi,261300,1988-02-29T00:00:00,4583438.185825779,,2024-10-14T08:56:34.637868,41.39912976584916,,74384,Sarrià,True,100003
,,2.140179532716965,E-mail,Carrer de Castelló,Informació d'interès,8021,infocancastello@gmail.com,Barcelona,Sarrià-Sant Gervasi,428125.31630664924,1,﻿99400197043,,True,5,,,26,207,Centre Cívic Can Castelló,73004,2007-12-27T14:11:55,4583412.537413015,,2024-11-14T09:44:22.202048,41.39904051559378,,52955,Sant Gervasi - Galvany,True,100002
,,2.1453845998129886,Web,Carrer d'Entença,Informació d'interès,8029,http://lamodel.barcelona,Barcelona,Eixample,428543.3726127199,155,﻿92086008654,,True,2,,,9,245,Edifici de La Model,110803,1988-09-26T00:00:00,4581679.230412753,,2024-09-02T12:31:47.374452,41.38346653721597,,73754,la Nova Esquerra de l'Eixample,True,100003
,,2.1712296246319656,Web,Pl Major de Nou Barris,Informació d'interès,8042,http://ajuntament.barcelona.cat/noubarris,BARCELONA,Nou Barris,430761.06383847794,1,﻿92086015858,,True,8,,,48,208,Seu del Districte de Nou Barris,701639,1988-02-29T00:00:00,4587584.210298242,,2024-09-25T09:53:18.567472,41.4368445525108,,74386,la Guineueta,True,100003
,,2.173966250593847,E-mail,Carrer de Santa Fe,Informació d'interès,8031,info.cctorrellobeta@esport3.org,Barcelona,Nou Barris,430979.19494772446,2,﻿92086004700,,True,8,,,44,209,Centre Cívic Torre Llobeta,315704,1984-05-30T00:00:00,4586481.486086898,,2024-06-25T15:01:11.909690,41.42693150965028,,39635,Vilapicina i la Torre Llobeta,True,100002
,,2.1896359516105504,E-mail,Carrer Gran de Sant Andreu,Informació d'interès,8030,reixach.soler@cofb.net,Barcelona,Sant Andreu,432297.5439584983,263,﻿75990485806,,True,9,,,60,210,Farmàcia Reixach-de Pablo,296202,1998-03-28T00:00:00,4587433.514077168,,2024-09-30T10:59:09.624785,41.435618295520094,,38474,Sant Andreu,True,100002
,,2.146913285556539,E-mail,Av Estadi,Informació d'interès,8038,info@inefc.cat,BARCELONA,Sants-Montjuïc,428651.4229885859,12,﻿92086021895,,True,3,,,11,211,Institut Nacional d'Educació Física de Catalunya *Barcelona,116402,1988-08-01T00:00:00,4579669.4380555395,,2024-11-06T12:49:08.374353,41.36537462912623,,41678,el Poble-sec,True,100002
,,2.1576640200328425,E-mail,Passeig de Santa Madrona,Informació d'interès,8038,macvisites.acdpc@gencat.cat,Barcelona,Sants-Montjuïc,429555.7670814762,39,﻿92086000136,,True,3,,,11,212,Museu d'Arqueologia de Catalunya,316809,1984-05-30T00:00:00,4580194.73011607,,2024-11-15T13:53:26.418788,41.37018541324514,,39454,el Poble-sec,True,100002
,,2.1434499797388105,Web,Pg Vall d'Hebron,Informació d'interès,8035,http://www.vallhebron.com,BARCELONA,Horta-Guinardó,428430.55465668254,119,﻿92086005523,,True,7,,,40,213,Vall d'Hebron Barcelona Hospital Campus,352507,1984-05-30T00:00:00,4586630.37210656,,2023-02-22T15:26:36.244892,41.42804943371883,,73629,Montbau,True,100003
,,2.1703264205028834,Web,Av Paral.lel,Informació d'interès,8004,http://www.tmb.cat/ca/detall-linia-metro/-/linia/FM,BARCELONA,Sants-Montjuïc,430619.62763082015,59,﻿92086009152,,True,3,,,11,214,Funicular de Montjuïc-TMB,198804,1988-02-26T00:00:00,4580696.375438588,,2023-02-20T09:40:33.508265,41.37479599283319,,73395,el Poble-sec,True,100003
,,2.161061569869412,,Rbla Catalunya,,8008,,BARCELONA,Eixample,429864.4845501179,88,﻿99400390966,,True,2,,,7,309,Casa Queraltó,74506,2015-07-07T12:21:00,4582731.06742596,,2021-09-09T02:15:10.859055,41.39305633370552,,,la Dreta de l'Eixample,,
,,2.150432990990598,E-mail,C Jorge Manrique,Informació d'interès,8035,cantravinou@gruptravi.com,BARCELONA,Horta-Guinardó,429017.6758804242,,﻿92086016065,,True,7,,,41,215,Restaurant Can Travi Nou,169103,1988-06-13T00:00:00,4586996.297664727,,2022-09-17T04:26:44.609061,41.43139726568915,,41256,la Vall d'Hebron,True,100002
,,2.1792430187092746,Web,Pl Sant Pere,Informació d'interès,8003,https://www.parroquiadesantperedelespuelles.org/,BARCELONA,Ciutat Vella,431380.4479067636,,﻿92086001482,,True,1,,,4,216,Parròquia de Sant Pere de les Puel·les,309304,1984-05-30T00:00:00,4582291.59602482,,2021-05-11T12:54:27.045256,41.38922892058108,,412331,"Sant Pere, Santa Caterina i la Ribera",False,100003
,,2.1278275709059584,E-mail,Pg Sant Joan Bosco,Informació d'interès,8017,rector@mariaauxiliadora.org,BARCELONA,Sarrià-Sant Gervasi,427088.1884802279,70,﻿92086002199,,True,5,,,24,217,Parròquia de Maria Auxiliadora,305201,1984-05-30T00:00:00,4582967.469532443,,2022-09-17T03:50:45.211951,41.394938605535096,,39861,les Tres Torres,True,100002
,,2.1377566200682048,E-mail,C Constitució,Informació d'interès,8014,info@parroquiasantmedir.cat,BARCELONA,Sants-Montjuïc,427890.523282335,17,﻿92086002304,,True,3,,,16,218,Parròquia de Sant Medir,89707,1984-05-30T00:00:00,4580172.929977741,,2022-09-17T03:51:02.746072,41.36984160255108,,39901,la Bordeta,True,100002
,,2.132098891535344,E-mail,Pl Concòrdia,Informació d'interès,8014,santamaria211@arqbcn.org,BARCELONA,Les Corts,427436.3182906121,1,﻿92086002167,,True,4,,,19,219,Parròquia de Santa Maria del Remei,86403,1984-05-30T00:00:00,4582070.618357566,,2022-09-17T03:50:42.488895,41.386892522386965,,39937,les Corts,True,100002
,,2.1871870138081793,E-mail,Parc Ciutadella,Informació d'interès,8003,zoobarcelona@bsmsa.cat,BARCELONA,Ciutat Vella,432041.4105524885,,﻿61171409,,True,1,,,4,220,Zoo de Barcelona,246259,2000-03-01T00:00:00,4581943.9265508605,,2024-11-19T17:38:06.345790,41.386153673583415,,33246,"Sant Pere, Santa Caterina i la Ribera",True,100002
,46,2.1573096628601407,E-mail,Carrer de Lisboa,Informació d'interès,8032,info@mercathorta.com,Barcelona,Horta-Guinardó,429589.881,34,﻿92086009778,,True,7,,,43,221,Mercat Horta,179901,1985-01-17T00:00:00,4586748.806,,2024-06-27T09:20:56.009281,41.42921857676913,,40606,Horta,True,100002
,,2.182338154669274,E-mail,C Alí Bei,Informació d'interès,8013,bcnnord@bsmsa.cat,BARCELONA,Eixample,431644.5592251787,80,﻿95081144551,,True,2,,,5,222,Estació d'Autobusos Barcelona Nord,9209,1995-03-22T00:00:00,4582854.98858152,,2023-02-15T13:36:58.095112,41.394325719298415,,45052,el Fort Pienc,True,100002
,,2.1577035618852682,Web,Rbla Carmel,Informació d'interès,8032,http://www.bcn.cat/artpublic,BARCELONA,Horta-Guinardó,429618.1002054464,46,﻿92086033100,,True,7,,,37,223,Escultura David i Goliat Homenatge a les Brigades Internacionals,67103,1990-05-15T00:00:00,4586266.05990587,,2023-01-20T14:00:35.177541,41.424873152123894,,75212,el Carmel,True,100003
,,2.199282061005833,E-mail,Port Olímpic,Informació d'interès,8005,portolimpic@bsmsa.cat,Barcelona,Sant Martí,433054.2846735834,100,﻿92195132407,,True,10,,,67,224,Port Olímpic de Barcelona,700693,1992-07-13T00:00:00,4582108.667145342,,2024-09-10T13:13:46.227971,41.38772238063312,,43779,la Vila Olímpica del Poblenou,True,100002
,,2.1228764926605805,Web,C Aristides Maillol,Informació d'interès,8028,http://www.fcbarcelona.cat/camp-nou,BARCELONA,Les Corts,426658.4039978079,12,﻿95152103742,92086001967,True,4,,,20,225,Spotify Camp Nou * Tancat per remodelació,100708,1995-06-01T00:00:00,4581402.770707185,Futbol Club Barcelona,2024-11-19T17:00:16.541162,41.380806951232216,,78548,la Maternitat i Sant Ramon,True,100003
,,2.1871972542686304,Web,Avinguda del Marquès de l'Argentera,Informació d'interès,8003,http://www.rodaliesdecatalunya.cat,Barcelona,Ciutat Vella,432039.925617344,6,﻿92318092327,,True,1,,,4,226,Estació de França,198203,1992-11-13T00:00:00,4581694.310986529,,2023-02-15T13:37:21.267916,41.38390532899724,,77405,"Sant Pere, Santa Caterina i la Ribera",True,100003
,,2.210261414480815,E-mail,C Pellaires,Informació d'interès,8019,comunicacio@paloalto.barcelona,BARCELONA,Sant Martí,433989.26022059156,30,﻿99400008792,,True,10,,,69,227,Fundació Privada Centre de Producció Artística i Cultural Palo Alto,95801,2002-06-22T14:16:00,4583967.03720023,,2023-10-16T09:36:34.201074,41.40453754416711,,563266,Diagonal Mar i el Front Marítim del Poblenou,False,100002
,,2.120354439986183,E-mail,Carrer d'Arístides Maillol,Informació d'interès,8028,oab@fcbarcelona.cat,Barcelona,Les Corts,426447.37069558667,12,﻿92163150849,92086001967,True,4,,,20,228,Museu Barça Immersive Tour,100708,1992-06-11T00:00:00,4581390.41322724,Futbol Club Barcelona,2024-07-19T11:15:42.936177,41.380676388525416,,43269,la Maternitat i Sant Ramon,True,100002
,,2.1523962021929672,Web,Pg Olímpic,Informació d'interès,8038,https://palausantjordi.barcelona/,BARCELONA,Sants-Montjuïc,429106.33264333307,5,﻿92168175198,,True,3,,,11,229,Palau Sant Jordi,234001,1989-09-07T00:00:00,4579290.307853774,,2024-09-19T18:02:00.660130,41.362000114137196,,77338,el Poble-sec,True,100003
,,2.1518889546104605,E-mail,Av Reina Maria Cristina,Informació d'interès,8004,infofira@firabarcelona.com,BARCELONA,Sants-Montjuïc,429075.2177021372,1,﻿96319194957,75990334751,True,3,,,11,230,Palau de Congressos *Pavelló 5,278200,1996-11-14T00:00:00,4580446.945553125,Fira Barcelona,2024-03-07T14:26:29.272273,41.37241483260608,,45835,el Poble-sec,True,100002
,,2.1184352989192647,No tenen telèfon,Av Diagonal,Telèfons,8034,-,BARCELONA,Les Corts,426293.53040473606,686,﻿95090122928,,True,4,,,21,231,Palau Reial de Pedralbes,144601,1995-03-31T00:00:00,4582044.054369566,,2024-07-04T11:26:13.552012,41.38654937434819,,185025,Pedralbes,True,100050
,,2.130702385728167,Web,Ctra Sant Cugat,Informació d'interès,8035,http://www.barcelona.cat/hortsurbans,BARCELONA,Horta-Guinardó,427362.0460985986,114,﻿1156115521,,True,7,,,39,232,Hort Urbà Masia Can Soler,148409,2001-06-05T00:00:00,4586305.61304356,,2023-09-06T12:43:02.280037,41.42502856858588,,65140,Sant Genís dels Agudells,True,100003
,,2.159512198746821,,Pl Joan Carles I,,8008,,BARCELONA,Eixample,429738.68269223964,9999,﻿92086011869,,True,2,,,7,233,Obelisc del Cinc d'Oros,359404,1985-03-29T00:00:00,4583116.547639294,,2021-09-09T02:13:47.389410,41.396517237885504,,,la Dreta de l'Eixample,,
,,2.183585604443325,E-mail,Plaça Comercial,Informació d'interès,8003,infoelbornccm@bcn.cat,Barcelona,Ciutat Vella,431739.7944947353,12,﻿92086008839,,True,1,,,4,234,El Born Centre de Cultura i Memòria,85309,1984-12-10T00:00:00,4581893.393983228,,2024-11-04T14:37:58.818379,41.38567300413077,,40563,"Sant Pere, Santa Caterina i la Ribera",True,100002
,,2.1656125429824926,,Mallorca,,8037,,BARCELONA,Eixample,430248.7137357425,291,﻿92086008863,,True,2,,,7,235,Casa Thomas,191204,1984-12-10T00:00:00,4583118.137729373,,2022-09-17T04:05:35.498290,41.39657596077136,,,la Dreta de l'Eixample,,
,,2.10528876791072,E-mail,Av Esplugues,Informació d'interès,8034,thaubcn@fundaciocic.org,BARCELONA,Les Corts,425195.60504756717,49,﻿92086007596,,True,4,,,21,236,Centre Educatiu Thau,115400,1990-09-26T00:00:00,4582176.405836956,,2024-11-14T11:04:41.148837,41.387640055125665,,40354,Pedralbes,True,100002
,,2.1495946440435265,E-mail,Pg Vall d'Hebron,Informació d'interès,8035,info@velodrom.cat,BARCELONA,Horta-Guinardó,428953.99936151924,185,﻿92086010739,,True,7,,,43,237,Velodrom Municipal d'Horta Miquel Poblet,352507,1985-02-12T00:00:00,4587645.373327871,,2024-02-20T14:49:03.324992,41.43723757663772,,40926,Horta,True,100002
,,2.112075084546918,E-mail,Baixada del Monestir,Informació d'interès,8034,monestirpedralbes@bcn.cat,Barcelona,Les Corts,425772.0582506743,9,﻿92086005213,,True,4,,,21,238,Museu Reial Monestir de Santa Maria de Pedralbes,215200,1984-05-30T00:00:00,4583054.846393712,,2024-09-10T14:18:20.972277,41.395605165759946,,40103,Pedralbes,True,100002
,,2.1183319142548482,E-mail,C Bosch i Gimpera,Informació d'interès,8034,suggeriments@rctb1899.es,BARCELONA,Les Corts,426292.95323666243,5,﻿92086005216,,True,4,,,21,239,Reial Club de Tennis Barcelona - 1899,62700,1985-06-10T00:00:00,4582836.938633416,,2023-02-23T14:16:04.965207,41.39369047981739,,40215,Pedralbes,True,100002
,,2.166220058300664,E-mail,Carrer Nou de la Rambla,Informació d'interès,8004,informaciomuhba@bcn.cat,Barcelona,Sants-Montjuïc,430272.26509365754,175,﻿98090150721,,True,3,,,11,240,MUHBA Museu d'Història de Barcelona  - Refugi 307,86902,1998-03-31T00:00:00,4580286.923364511,,2024-11-20T13:21:47.828969,41.37107815965785,,46689,el Poble-sec,True,100002
,,2.1547866320723554,E-mail,Carrer de Ros de Olano,Informació d'interès,8012,elcentre@elcentregracia.cat,Barcelona,Gràcia,429348.65537356975,9,﻿92086003071,,True,6,,,31,241,Centre Moral i Instructiu de Gràcia,288102,2002-05-09T10:29:32,4583634.35450728,,2023-03-09T15:22:42.895867,41.4011467607569,,40052,la Vila de Gràcia,True,100002
,,2.1489419133653587,E-mail,Pl Lesseps,Informació d'interès,8023,parroquia@josepets.org,BARCELONA,Gràcia,428866.03293379786,25,﻿92086003129,,True,6,,,28,242,Parròquia de la Verge de Gràcia i Sant Josep,123408,1984-05-30T00:00:00,4584243.942461152,,2024-03-18T10:36:45.816751,41.4065945273656,,597144,Vallcarca i els Penitents,False,100002
,,2.1422743923160135,Web,Carrer de la Creu Coberta,Informació d'interès,8014,http://ajuntament.barcelona.cat/sants-montjuic/ca/,Barcelona,Sants-Montjuïc,428274.4644171125,104,﻿92086015566,,True,3,,,15,243,Seu del Districte de Sants-Montjuïc,94809,1988-02-29T00:00:00,4580787.24006208,,2024-11-06T12:40:49.387048,41.3754087791269,,74272,Hostafrancs,True,100003
,86,2.1550611661314885,E-mail,Carrer Gran de Gràcia,Informació d'interès,8012,eixgrandegracia@gmail.com,Barcelona,Gràcia,429370.717,86,﻿96337131545,,True,6,,,31,244,Associació de Comerciants del Carrer Gran de Gràcia,206403,1996-12-02T00:00:00,4583543.199,,2024-04-08T14:51:59.909160,41.4003276952613,,46005,la Vila de Gràcia,True,100002
,,2.1153886541782843,,C Sor Eulàlia d'Anzizu,,8034,,BARCELONA,Les Corts,426045.0336854849,38,﻿99400477593,,True,4,,,21,349,El Conjunt Residencial de Les Escales Park,328003,2017-02-09T16:00:05,4582657.082333938,,2021-09-09T02:16:51.567013,41.39204783587929,,,Pedralbes,,
,,2.1708053338176225,E-mail,Plaça de la Gardunya,Informació d'interès,8001,informacio@escolamassana.cat,Barcelona,Ciutat Vella,430666.21703693335,9,﻿92086009585,,True,1,,,1,246,Escola Massana Centre Municipal d'Art i Disseny,140757,1987-10-26T00:00:00,4581379.641778674,,2024-05-27T10:34:24.388602,41.380953983657726,,40392,el Raval,True,100002
,1,2.181832960571753,E-mail,Moll de Bosch i Alsina,Informació d'interès,8039,info@portvellbcn.com,Barcelona,Ciutat Vella,431586.29952371,1,﻿99400697628,,True,1,,,2,247,Moll de la Fusta *Escenari Besòs,540529,2022-09-12T11:33:48.268663,4581158.0099535,,2023-08-31T13:52:46.874062,41.37903656788793,,468271,el Barri Gòtic,True,100002
,1,2.181832960571753,E-mail,Moll de Bosch i Alsina,Informació d'interès,8039,info@portvellbcn.com,Barcelona,Ciutat Vella,431586.29952371,1,﻿99400697629,,True,1,,,2,248,Moll de la Fusta *Escenari Llobregat,540529,2022-09-12T11:35:50.666422,4581158.0099535,,2023-08-31T13:53:23.762551,41.37903656788793,,468278,el Barri Gòtic,True,100002
,,2.1579647021625696,E-mail,C Gràcia,Informació d'interès,8012,santamaria203@arqbcn.cat,BARCELONA,Gràcia,429611.2808877261,3,﻿92086004157,,True,6,,,31,249,Parròquia de Santa Maria de Gràcia,148205,1984-05-30T00:00:00,4583319.852629642,,2022-09-17T03:56:03.955172,41.39833719125325,,39784,la Vila de Gràcia,True,100002
,,2.1665939713495646,E-mail,C Sant Antoni Maria Claret,Informació d'interès,8025,immaculatcor5@arqbcn.org,BARCELONA,Gràcia,430340.7706259227,45,﻿92086004430,,True,6,,,32,250,Parròquia de l'Immaculat Cor de Maria,297001,1986-04-24T00:00:00,4584158.1696045315,,2022-09-17T03:56:49.356157,41.405951148357936,,39851,el Camp d'en Grassot i Gràcia Nova,True,100002
,,2.1059462512020857,Web,Carrer de les Alberes,Informació d'interès,8017,http://www.fgc.cat/xarxa-fgc/autobusos-funiculars-teleferic,Barcelona,Sarrià-Sant Gervasi,425281.03956192045,16,﻿92086009154,,True,5,,,22,251,Funicular Vallvidrera - FGC,90400,1988-02-26T00:00:00,4585127.656071869,,2024-09-09T12:14:08.529615,41.41422846437415,,73758,"Vallvidrera, el Tibidabo i les Planes",True,100003
,2,2.1314116843562356,Web,Plaça del Doctor Andreu,Informació d'interès,8035,http://www.tibidabo.cat,Barcelona,Sarrià-Sant Gervasi,427411.60727105,1,﻿92086009156,,True,5,,,25,252,Funicular Tibidabo - Cuca de Llum,137402,1988-02-26T00:00:00,4585337.14516173,,2021-07-15T12:48:03.090346,41.41631050210694,,73755,Sant Gervasi - la Bonanova,True,100003
,,2.135927755117388,,Ptge Tubella,,8014,,BARCELONA,Les Corts,427752.93828916945,1,﻿99400477599,,True,4,,,19,350,El passatge de Tubella,347529,2017-02-09T16:36:10,4581715.635889473,,2021-09-09T02:16:50.827053,41.383723833210524,,,les Corts,,
